initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
40000000,2500000,2500000,172,20,289.132,96.6731,318.748,135.787,
40000000,2500000,2500000,176,20,284.518,92.1964,320.498,138.261,
40000000,2500000,2500000,180,20,285.35,94.8657,319.409,130.879,
40000000,2500000,2500000,184,20,286,93.5883,320.316,130.94,
40000000,2500000,2500000,188,20,280.689,93.9445,320.271,130.543,
40000000,2500000,2500000,192,20,287.823,91.9925,317.913,130.424,
40000000,2500000,2500000,196,20,289.392,93.477,321.939,128.766,
40000000,2500000,2500000,200,20,281.2,93.2784,319.754,121.857,
40000000,2500000,2500000,204,20,287.405,93.265,313.987,122.416,
40000000,2500000,2500000,208,20,283.371,88.3463,320.69,123.401,
40000000,2500000,2500000,212,20,285.437,92.0428,319.457,122.124,
40000000,2500000,2500000,216,20,286.396,90.7047,318.403,115.553,
40000000,2500000,2500000,220,20,282.867,82.9744,315.882,112.789,
40000000,2500000,2500000,224,20,286.165,89.151,318.068,117.812,
40000000,2500000,2500000,228,20,288.25,85.2974,319.483,116.414,
40000000,2500000,2500000,232,20,280.76,87.7565,317.982,115.073,
40000000,2500000,2500000,236,20,286.913,86.6016,320.823,110.966,
40000000,2500000,2500000,240,20,284.554,85.7342,319.436,106.413,
40000000,2500000,2500000,244,20,284.194,84.8933,314.077,111.042,
40000000,2500000,2500000,248,20,287.962,82.9296,320.098,107.017,
40000000,2500000,2500000,252,20,285.153,81.3747,320.615,101.921,
40000000,2500000,2500000,256,20,286.346,81.6836,321.897,104.522,
40000000,2500000,2500000,260,20,283.285,82.1892,321.981,102.841,
40000000,2500000,2500000,264,20,287.16,80.1329,318.303,102.526,
40000000,2500000,2500000,268,20,287.032,80.2125,321.967,99.9013,
40000000,2500000,2500000,272,20,282.632,77.0724,319.738,100.644,
40000000,2500000,2500000,276,20,286.897,76.597,317.239,102.069,
40000000,2500000,2500000,280,20,284.091,77.6464,321.811,101.516,
40000000,2500000,2500000,284,20,285.922,75.3445,317.16,94.9001,
40000000,2500000,2500000,288,20,286.425,77.0075,320.282,97.926,
40000000,2500000,2500000,292,20,282.099,75.3535,320.075,90.2398,
40000000,2500000,2500000,296,20,288.191,74.9168,322.116,97.1229,
40000000,2500000,2500000,300,20,283.618,74.9132,320.54,93.2564,
40000000,2500000,2500000,304,20,288.055,74.3515,321.303,93.9609,
40000000,2500000,2500000,308,20,287.623,72.8064,321.256,91.1563,
40000000,2500000,2500000,312,20,284.369,72.4503,321.381,93.4762,
40000000,2500000,2500000,316,20,287.054,70.5197,322.314,94.8971,
40000000,2500000,2500000,320,20,282.34,71.6071,319.3,92.6256,
40000000,2500000,2500000,324,20,287.76,71.4858,318.354,91.1047,
40000000,2500000,2500000,328,20,283.03,69.8472,320.112,92.5804,
40000000,2500000,2500000,332,20,284.968,67.99,319.585,87.09,
40000000,2500000,2500000,336,20,287.742,67.8306,315.769,88.2352,
40000000,2500000,2500000,340,20,282.135,68.72,315.761,90.6921,
40000000,2500000,2500000,344,20,287.472,67.8945,319.177,89.4435,
40000000,2500000,2500000,348,20,283.878,66.6985,317.786,87.975,
40000000,2500000,2500000,352,20,285.939,66.9218,320.889,88.5597,
40000000,2500000,2500000,356,20,287.745,66.1828,321.046,87.8044,
40000000,2500000,2500000,360,20,282.923,65.9622,322.44,87.0294,
40000000,2500000,2500000,364,20,286.343,65.3336,318.369,86.1599,
40000000,2500000,2500000,368,20,283.851,64.6858,318.666,84.332,
40000000,2500000,2500000,372,20,287.24,62.2379,322.216,76.9612,
40000000,2500000,2500000,376,20,286.444,62.7327,319.274,83.6419,
40000000,2500000,2500000,380,20,281.751,61.9435,322.373,83.7702,
40000000,2500000,2500000,384,20,286.511,59.3565,318.356,81.9635,
40000000,2500000,2500000,388,20,282.674,62.3489,318.536,79.737,
40000000,2500000,2500000,392,20,287.026,61.7006,317.586,79.8452,
40000000,2500000,2500000,396,20,286.369,60.7271,318.474,81.1085,
40000000,2500000,2500000,400,20,285.471,57.6082,321.287,79.4015,
40000000,2500000,2500000,404,20,288.318,60.1521,320.848,79.3706,
40000000,2500000,2500000,408,20,283.277,59.3966,318.517,77.595,
40000000,2500000,2500000,412,20,287.905,59.9448,327.931,79.3596,
40000000,2500000,2500000,416,20,283.684,58.9603,320.8,75.7816,
40000000,2500000,2500000,420,20,293.865,58.5189,326.112,78.59,
40000000,2500000,2500000,424,20,281.681,58.3057,316.8,72.9745,
40000000,2500000,2500000,428,20,287.961,55.8895,320.532,73.7796,
40000000,2500000,2500000,432,20,295.316,57.5402,330.764,75.1312,
40000000,2500000,2500000,436,20,280.571,55.1162,318.87,76.3025,
40000000,2500000,2500000,440,20,285.953,56.4485,319.86,75.7808,
40000000,2500000,2500000,444,20,280.924,55.6458,317.37,74.2276,
40000000,2500000,2500000,448,20,288.292,55.5031,319.605,72.4306,
40000000,2500000,2500000,452,20,281.391,55.2916,320.845,73.2003,
40000000,2500000,2500000,456,20,285.933,53.605,318.994,72.2161,
40000000,2500000,2500000,460,20,285.811,54.3601,271.105,73.753,
40000000,2500000,2500000,464,20,283.84,53.1974,321.96,71.9432,
40000000,2500000,2500000,468,20,288.358,54.1335,321.886,71.4654,
40000000,2500000,2500000,472,20,282.661,52.5263,318.885,71.5146,
40000000,2500000,2500000,476,20,284.296,51.4934,313.814,69.9093,
40000000,2500000,2500000,480,20,283.503,52.9401,315.912,70.9878,
40000000,2500000,2500000,484,20,287.68,52.0009,320.459,71.6632,
40000000,2500000,2500000,488,20,289.388,52.1777,318.693,68.4906,
40000000,2500000,2500000,492,20,284.248,51.7967,321.099,69.8641,
40000000,2500000,2500000,496,20,288.239,50.9566,321.118,69.868,
40000000,2500000,2500000,500,20,280.513,49.9671,321.918,70.0367,
40000000,2500000,2500000,504,20,286.465,50.3951,320.472,69.3473,
40000000,2500000,2500000,508,20,282.86,50.2226,315.276,68.6079,
40000000,2500000,2500000,512,20,287.084,49.7922,319.236,67.9492,
40000000,2500000,2500000,516,20,283.514,48.4971,317.597,66.0051,
40000000,2500000,2500000,520,20,284.56,49.556,321.16,67.3835,
40000000,2500000,2500000,524,20,284.67,48.948,317.994,67.9744,
40000000,2500000,2500000,528,20,283.021,48.6355,318.259,64.6707,
40000000,2500000,2500000,532,20,286.916,47.8105,320.056,65.0562,
40000000,2500000,2500000,536,20,284.973,47.545,318.976,66.9236,
40000000,2500000,2500000,540,20,284.316,47.2237,320.239,64.8822,
40000000,2500000,2500000,544,20,287.456,48.1333,320.243,66.2457,
40000000,2500000,2500000,548,20,281.821,47.0433,319.304,65.0836,
40000000,2500000,2500000,552,20,287.51,46.3966,320.568,65.4289,
40000000,2500000,2500000,556,20,283.158,46.0646,315.1,63.6769,
40000000,2500000,2500000,560,20,288.392,46.0792,319.592,63.9963,
40000000,2500000,2500000,564,20,283.69,45.9935,320.612,63.4999,
40000000,2500000,2500000,568,20,286.102,45.8437,318.266,63.9946,
40000000,2500000,2500000,572,20,287.122,45.8082,320.985,62.6278,
40000000,2500000,2500000,576,20,284.783,45.702,321.854,63.614,
40000000,2500000,2500000,580,20,288.491,44.7956,321.516,60.6412,
40000000,2500000,2500000,584,20,284.538,44.5636,317.735,62.9566,
40000000,2500000,2500000,588,20,286.11,45.1667,318.195,61.993,
40000000,2500000,2500000,592,20,283.293,43.7874,321.155,62.2182,
40000000,2500000,2500000,596,20,288.381,44.2897,323.238,61.7325,
40000000,2500000,2500000,600,20,285.823,43.0842,317.679,60.9093,
40000000,2500000,2500000,604,20,282.171,43.0024,318.75,60.0888,
40000000,2500000,2500000,608,20,286.552,43.4539,316.278,60.4006,
40000000,2500000,2500000,612,20,280.692,42.9063,319.027,60.8112,
40000000,2500000,2500000,616,20,285.827,42.9912,318.939,59.6513,
40000000,2500000,2500000,620,20,282.109,42.7234,321.65,58.1195,
40000000,2500000,2500000,624,20,287.052,43.1126,320.815,59.8107,
40000000,2500000,2500000,628,20,293.586,41.6759,329.234,58.9079,
40000000,2500000,2500000,632,20,284.45,42.3898,323.097,58.737,
40000000,2500000,2500000,636,20,294.172,41.8423,322.612,57.2743,
40000000,2500000,2500000,640,20,284.114,41.738,319.11,58.7332,
40000000,2500000,2500000,644,20,294.37,40.7024,326.048,57.4603,
40000000,2500000,2500000,648,20,283.714,41.5803,313.515,57.4299,
40000000,2500000,2500000,652,20,294.629,40.6938,329.066,58.0862,
40000000,2500000,2500000,656,20,284.51,41.1288,319.815,57.0858,
40000000,2500000,2500000,660,20,285.226,41.121,320.129,55.9149,
40000000,2500000,2500000,664,20,289.772,40.8382,329.843,56.1831,
40000000,2500000,2500000,668,20,289.286,40.6786,321.284,56.9177,
40000000,2500000,2500000,672,20,286.221,39.7416,327.151,56.3647,
40000000,2500000,2500000,676,20,286.306,40.1511,320.681,56.4624,
40000000,2500000,2500000,680,20,290.554,39.7399,329.02,55.9496,
40000000,2500000,2500000,684,20,286.171,39.736,319.912,55.2952,
40000000,2500000,2500000,688,20,292.233,39.6038,327.849,55.6171,
40000000,2500000,2500000,692,20,286.809,39.4111,317.759,55.0822,
40000000,2500000,2500000,696,20,280.68,38.9954,313.936,54.4385,
40000000,2500000,2500000,700,20,288.347,39.0586,318.926,54.2641,
40000000,2500000,2500000,704,20,290.459,38.8153,326.684,53.2468,
40000000,2500000,2500000,708,20,286.572,38.0717,320.024,54.4697,
40000000,2500000,2500000,712,20,287.274,37.9537,328.347,52.1113,
40000000,2500000,2500000,716,20,288.649,37.927,321.006,52.6932,
40000000,2500000,2500000,720,20,292.062,37.7793,325.301,52.1282,
40000000,2500000,2500000,724,20,286.751,37.5808,319.404,52.7092,
40000000,2500000,2500000,728,20,290.744,37.4238,329.375,53.2336,
40000000,2500000,2500000,732,20,285.137,36.4429,318.04,53.2757,
40000000,2500000,2500000,736,20,292.624,37.3664,328.766,52.6014,
40000000,2500000,2500000,740,20,287.804,37.3181,321.514,51.6726,
40000000,2500000,2500000,744,20,284.844,36.8277,320.498,52.654,
40000000,2500000,2500000,748,20,289.084,36.7628,319.722,52.4344,
40000000,2500000,2500000,752,20,290.739,36.8185,326.398,51.7693,
40000000,2500000,2500000,756,20,287.666,36.4753,317.828,51.3858,
40000000,2500000,2500000,760,20,285.22,35.995,320.399,51.7744,
40000000,2500000,2500000,764,20,294.924,36.4749,324.234,50.3749,
40000000,2500000,2500000,768,20,282.838,35.4911,315.788,50.7036,
40000000,2500000,2500000,772,20,286.948,35.62,322.394,50.3509,
40000000,2500000,2500000,776,20,289.586,35.8449,328.573,49.9043,
40000000,2500000,2500000,780,20,282.887,35.3349,317.88,48.0383,
40000000,2500000,2500000,784,20,289.574,35.1651,329.004,50.0436,
40000000,2500000,2500000,788,20,292.583,34.5204,319.457,49.4631,
40000000,2500000,2500000,792,20,284.651,34.7365,321.373,50.0989,
40000000,2500000,2500000,796,20,293.267,35.1782,328.132,48.474,
40000000,2500000,2500000,800,20,291.7,34.8768,321.161,49.4815,
40000000,2500000,2500000,804,20,295.622,34.8501,323.11,48.8345,
40000000,2500000,2500000,808,20,291.447,34.3836,321.605,48.8176,
40000000,2500000,2500000,812,20,292.638,34.4189,328.568,47.8006,
40000000,2500000,2500000,816,20,292.601,34.1227,326.191,48.2847,
40000000,2500000,2500000,820,20,292.886,34.3672,329.299,48.3855,
40000000,2500000,2500000,824,20,292.29,33.6821,328.979,48.3593,
40000000,2500000,2500000,828,20,290.85,33.397,323.682,47.9007,
40000000,2500000,2500000,832,20,291.091,33.5812,328.384,47.3182,
40000000,2500000,2500000,836,20,294.106,33.6482,324.472,46.6775,
40000000,2500000,2500000,840,20,289.642,33.2462,321.917,47.6668,
40000000,2500000,2500000,844,20,290.717,33.3234,325.757,46.4993,
40000000,2500000,2500000,848,20,287.793,32.551,326.786,46.978,
40000000,2500000,2500000,852,20,291.489,32.6866,328.463,45.7184,
40000000,2500000,2500000,856,20,289.19,32.3544,325.923,46.2517,
40000000,2500000,2500000,860,20,292.691,32.3431,328.888,46.8694,
40000000,2500000,2500000,864,20,289.596,32.7423,329.1,45.6796,
40000000,2500000,2500000,868,20,294.594,32.5773,325.861,45.8325,
40000000,2500000,2500000,872,20,290.691,32.1541,324.578,45.7943,
40000000,2500000,2500000,876,20,292.602,32.3436,326.222,45.4324,
40000000,2500000,2500000,880,20,291.797,31.708,329.504,45.364,
40000000,2500000,2500000,884,20,293.903,31.5795,329.323,45.5086,
40000000,2500000,2500000,888,20,291.252,31.766,324.749,44.9905,
40000000,2500000,2500000,892,20,293.141,31.6329,324.171,44.5106,
40000000,2500000,2500000,896,20,290.624,31.436,329.943,44.7912,
40000000,2500000,2500000,900,20,291.11,30.8103,326.984,44.2966,
40000000,2500000,2500000,904,20,290.717,31.2447,327.247,44.473,
40000000,2500000,2500000,908,20,291.128,30.7292,328.221,44.7755,
40000000,2500000,2500000,912,20,290.342,30.8312,328.387,44.4192,
40000000,2500000,2500000,916,20,294.243,31.2381,326.773,44.5768,
40000000,2500000,2500000,920,20,291.001,31.1101,329.883,43.7914,
40000000,2500000,2500000,924,20,289.96,30.5314,327.632,44.0005,
40000000,2500000,2500000,928,20,290.547,30.4956,328.718,43.6483,
40000000,2500000,2500000,932,20,293.239,30.4786,328.372,43.3969,
40000000,2500000,2500000,936,20,291.173,30.2261,323.818,42.8023,
40000000,2500000,2500000,940,20,293.665,30.566,326.716,42.8797,
40000000,2500000,2500000,944,20,291.105,29.9315,329.381,43.0628,
40000000,2500000,2500000,948,20,294.111,30.3756,330.575,43.0167,
40000000,2500000,2500000,952,20,290.326,29.8998,327.524,42.9356,
40000000,2500000,2500000,956,20,294.263,29.8855,329.607,42.352,
40000000,2500000,2500000,960,20,290.745,29.6316,328.8,42.2645,
40000000,2500000,2500000,964,20,292.237,29.9046,326.805,42.5878,
40000000,2500000,2500000,968,20,291.089,29.7458,320.375,42.4963,
40000000,2500000,2500000,972,20,294.134,29.4574,327.81,42.2601,
40000000,2500000,2500000,976,20,292.422,29.3119,326.601,42.1024,
40000000,2500000,2500000,980,20,292.401,28.8914,324.421,41.4745,
40000000,2500000,2500000,984,20,292.147,29.2521,330.216,41.592,
40000000,2500000,2500000,988,20,295.201,28.9276,331.176,41.526,
40000000,2500000,2500000,992,20,287.912,29.1554,327.468,41.2351,
40000000,2500000,2500000,996,20,291.202,29.1249,323.615,39.694,
40000000,2500000,2500000,1000,20,290.007,28.822,328.646,41.1459,
40000000,2500000,2500000,1004,20,292.095,28.5621,327.942,40.6934,
40000000,2500000,2500000,1008,20,287.626,28.8169,329.9,40.5713,
40000000,2500000,2500000,1012,20,295.392,28.6984,330.243,40.9065,
40000000,2500000,2500000,1016,20,289.884,28.4492,326.101,39.9011,
40000000,2500000,2500000,1020,20,292.432,28.5548,323.066,39.1379,
40000000,2500000,2500000,1024,20,292.603,28.3298,328.404,40.4657,
