initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
100000,2500000,2500000,700,20,13.6464,42.7366,16.368,69.9274,
100000,2500000,2500000,704,20,13.8723,44.0713,15.3129,72.1332,
100000,2500000,2500000,708,20,14.1146,42.784,16.8862,68.0368,
100000,2500000,2500000,712,20,14.5261,44.2084,14.0543,73.6507,
100000,2500000,2500000,716,20,13.2175,42.4074,14.3951,69.1934,
100000,2500000,2500000,720,20,15.2483,42.7905,16.7004,73.5091,
100000,2500000,2500000,724,20,13.0505,41.8349,16.2278,68.4736,
100000,2500000,2500000,728,20,15.0125,43.0392,15.0395,70.3529,
100000,2500000,2500000,732,20,13.921,40.898,15.3585,66.848,
100000,2500000,2500000,736,20,14.5632,42.4158,16.2676,66.5206,
100000,2500000,2500000,740,20,14.5647,40.6022,16.8869,64.1516,
100000,2500000,2500000,744,20,14.3267,40.9367,14.8856,65.9774,
100000,2500000,2500000,748,20,15.319,42.0759,14.6394,69.558,
100000,2500000,2500000,752,20,14.7124,40.8902,16.1265,65.6031,
100000,2500000,2500000,756,20,14.0755,40.6846,15.6573,63.7867,
100000,2500000,2500000,760,20,13.8949,40.9359,16.5899,68.1008,
100000,2500000,2500000,764,20,12.6383,39.793,15.7813,64.7515,
100000,2500000,2500000,768,20,14.4247,39.8663,14.8371,64.006,
100000,2500000,2500000,772,20,13.6294,38.9112,15.1841,68.5292,
100000,2500000,2500000,776,20,12.2002,39.7539,15.1534,63.9224,
100000,2500000,2500000,780,20,13.57,40.0555,15.4869,68.7553,
100000,2500000,2500000,784,20,13.1755,39.0088,15.6579,62.8696,
100000,2500000,2500000,788,20,13.4187,39.7545,16.233,66.0352,
100000,2500000,2500000,792,20,13.6743,38.3053,15.131,61.46,
100000,2500000,2500000,796,20,14.8582,38.3273,16.0879,62.0512,
100000,2500000,2500000,800,20,12.8787,39.4353,17.4159,67.1095,
100000,2500000,2500000,804,20,13.774,39.047,15.787,61.7254,
100000,2500000,2500000,808,20,14.5599,37.2908,16.0237,61.8297,
100000,2500000,2500000,812,20,14.9982,39.0469,15.7801,66.3214,
100000,2500000,2500000,816,20,13.836,37.5256,15.9392,60.7376,
100000,2500000,2500000,820,20,14.3678,38.5306,16.7105,64.3566,
100000,2500000,2500000,824,20,14.206,37.0128,15.2031,60.4941,
100000,2500000,2500000,828,20,14.0479,38.2932,14.3151,61.2044,
100000,2500000,2500000,832,20,15.3918,37.629,15.5163,63.5099,
100000,2500000,2500000,836,20,13.7786,37.928,15.0567,63.3778,
100000,2500000,2500000,840,20,13.3929,37.186,15.4576,64.2194,
100000,2500000,2500000,844,20,12.0703,37.6915,15.0999,60.548,
100000,2500000,2500000,848,20,14.4092,37.3868,17.0082,63.6412,
100000,2500000,2500000,852,20,14.0426,36.7929,16.2394,61.3857,
100000,2500000,2500000,856,20,13.359,36.8526,15.0531,62.2618,
100000,2500000,2500000,860,20,12.9929,36.8145,16.2058,62.7613,
100000,2500000,2500000,864,20,14.0104,36.4119,15.6375,60.5045,
100000,2500000,2500000,868,20,16.2129,36.5928,15.21,60.7158,
100000,2500000,2500000,872,20,14.5521,36.0278,15.9995,61.6095,
100000,2500000,2500000,876,20,15.851,35.8028,15.7316,60.0806,
100000,2500000,2500000,880,20,14.0685,34.5676,15.7194,60.8977,
100000,2500000,2500000,884,20,13.1862,36.1482,15.9167,56.7179,
100000,2500000,2500000,888,20,14.3299,35.6234,15.4448,59.8671,
