initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,139,6657328,19490764,0.341563,0.793615,
45000000,22500000,22500000,1,140,6663262,19583529,0.340248,0.794323,
45000000,22500000,22500000,1,141,6664306,19670472,0.338797,0.794447,
45000000,22500000,22500000,1,142,6687277,19780439,0.338075,0.797186,
45000000,22500000,22500000,1,143,6704210,19883516,0.337174,0.799204,
45000000,22500000,22500000,1,144,6704682,19963690,0.335844,0.79926,
45000000,22500000,22500000,1,145,6696508,20055768,0.333894,0.798286,
45000000,22500000,22500000,1,146,6695405,20150021,0.332278,0.798154,
45000000,22500000,22500000,1,147,6704791,20233997,0.331363,0.799273,
45000000,22500000,22500000,1,148,6715612,20328878,0.330348,0.800563,
45000000,22500000,22500000,1,149,6723476,20422970,0.329211,0.801501,
45000000,22500000,22500000,1,150,6746502,20522190,0.328742,0.804246,
45000000,22500000,22500000,1,151,6756756,20617690,0.327716,0.805468,
45000000,22500000,22500000,1,152,6764265,20712107,0.326585,0.806363,
45000000,22500000,22500000,1,153,6774672,20812286,0.325513,0.807604,
45000000,22500000,22500000,1,154,6778971,20903365,0.3243,0.808116,
45000000,22500000,22500000,1,155,6785730,20998104,0.323159,0.808922,
45000000,22500000,22500000,1,156,6793931,21097123,0.322031,0.8099,
45000000,22500000,22500000,1,157,6798001,21184849,0.32089,0.810385,
45000000,22500000,22500000,1,158,6803784,21278260,0.319753,0.811074,
45000000,22500000,22500000,1,159,6811870,21375946,0.31867,0.812038,
45000000,22500000,22500000,1,160,6824941,21469413,0.317891,0.813596,
45000000,22500000,22500000,1,161,6832767,21562377,0.316884,0.814529,
45000000,22500000,22500000,1,162,6842342,21661333,0.315878,0.815671,
45000000,22500000,22500000,1,163,6855734,21761114,0.315045,0.817267,
45000000,22500000,22500000,1,164,6862371,21852934,0.314025,0.818058,
45000000,22500000,22500000,1,165,6877282,21957308,0.313212,0.819836,
45000000,22500000,22500000,1,166,6883490,22055808,0.312094,0.820576,
45000000,22500000,22500000,1,167,6895119,22151561,0.31127,0.821962,
45000000,22500000,22500000,1,168,6896532,22246340,0.310007,0.822131,
45000000,22500000,22500000,1,169,6898927,22341017,0.308801,0.822416,
45000000,22500000,22500000,1,170,6910223,22438781,0.307959,0.823763,
45000000,22500000,22500000,1,171,6926612,22543282,0.307258,0.825716,
